user-id	text	topic	thread-id	time	post-id	replyTo	replyBy
FreddyLvsng80	"@MariaCespedesc @PCaterianoB Que el Frepap haya dado la contraria, no fue por una molestia política, fue por una convicción de ellos mismos. El fujiaprista, presidente del congreso y chantajista de ministros, tiene menos credibilidad que el doctor Angulo.
PD: Bloqueen a @FREPAP_FIA . Un fujitroll a leguas..!"	covid-19	1291118588397527040	2020-08-05 21:07:13	39	MariaCespedesc	FreddyLvsng80
Davi2210hotmai1	@MariaCespedesc @PCaterianoB Estudios por favor opotunista	covid-19	1291117987144118274	2020-08-05 21:04:50	40	MariaCespedesc	Davi2210hotmai1
dcanovas	@MariaCespedesc @PCaterianoB Esto es mentira	covid-19	1291117539473457154	2020-08-05 21:03:03	41	MariaCespedesc	dcanovas
Cuchiparrilla	@MariaCespedesc @PCaterianoB Como si fuera el pueblo fuera a tomar las decisiones a nivel político y social. Para eso se eligen gobernantes, y ustedes fenestaron todo eso.	covid-19	1291116615468187654	2020-08-05 20:59:23	42	MariaCespedesc	Cuchiparrilla
raffo20	@MariaCespedesc @PCaterianoB Claro y callados con la minería ilegal, ha visto el Escudo Nacional uno de nuestros símbolos patrios? Vean el bosque completo y no sólo el jardín.	covid-19	1291115558851747845	2020-08-05 20:55:11	43	MariaCespedesc	raffo20
kchv25	@MariaCespedesc @PCaterianoB Puro ministros cuestionados por actos de corrupción, y en su discurso Cateriano anunciaba puras compras , ya sabemos que Vizcarra sobrevalorar todas las compras que hace al pueblo peruano , y le gusta poner a toda su gente en cargos públicos y adjudicar obras a favor de ellos	covid-19	1291110195561725952	2020-08-05 20:33:52	44	MariaCespedesc	kchv25
kchv25	@MariaCespedesc @PCaterianoB Aplaudo que hayan negado la confianza al gabinete de Vizcarra , Cateriano compro satélite chatarra para el Perú con millones de soles en el gobierno de Humala , una ministra que no quiere devolver el dinero de la ONP a los peruanos , un ministro que tilda de serrano al peruano	covid-19	1291109535919288320	2020-08-05 20:31:15	45	MariaCespedesc	kchv25
kchv25	@MariaCespedesc @PCaterianoB Sin minas la economía del Perú se va abajo, eso tienen que tener claro ustedes , vea la realidad de las minas que generan progreso y desarrollo al pueblo Peruano, la agricultura también se tiene que apoyar , pero elegir agricultura por mina , es descabellado.	covid-19	1291108928701575169	2020-08-05 20:28:50	46	MariaCespedesc	kchv25
j_montoya_a	"@MariaCespedesc @PCaterianoB Chupate esa (a ti que tanto te gusta) Pedro ""el breve"", no a la discriminación de ningún lado."	covid-19	1291108898963894272	2020-08-05 20:28:43	47	MariaCespedesc	j_montoya_a
MarcoCo60265063	@MariaCespedesc @PCaterianoB Cateriano se contradice, les dice a uds q no tienen experiencia publica por eso no entienden lo q el hablo, pero cuando eligio al amigo de su sobrino como Ministro de Trabajo indico q no era necesaria esa experiencia sino q el entraba a aprender.. No hay coherencia en su palabra	covid-19	1291108010987786240	2020-08-05 20:25:12	48	MariaCespedesc	MarcoCo60265063
