user-id	text	topic	thread-id	time	post-id	replyTo	replyBy
GeneralDelAire1	"@MariaCespedesc @PCaterianoB @pcmperu Lo que hizo el Frepap fue irresponsable.

No comparto las palabras de Pedro C… https://t.co/b4U2dH6hoY"	Cuestion-de-confianza	3	2020-08-05 18:25:48	1291077963702837249		1291077963702837249
