user-id	text	topic	thread-id	time	post-id	replyTo	replyBy
kbrothoughts	@PERUANOS21 @zurditasensible @MariaCespedesc @PCaterianoB @pcmperu En qué mundo vive? Al menos en las nuevas generaciones la religión está muy desprestigiada.	Cuestion-de-confianza	3	2020-08-05 20:33:19	1291110054540738560	1291048020788875266	
psecada	@sgarciaasenjo @MariaCespedesc @PCaterianoB @pcmperu FP está tratando de lavarse la cara. Keiko ha dado varias decl… https://t.co/3CDkKSRD2V	Cuestion-de-confianza	3	2020-08-05 18:14:38	1291075154710274048	    1291040818095169536 	1291233937839226880,1291077286859616256
PachecoTuvoz_	@psecada @sgarciaasenjo @MariaCespedesc @PCaterianoB @pcmperu Ambos partidos representan los intereses de los grandes grupos económicos del país, un claro ejemplo fue la negación del retiro de las AFPs	Cuestion-de-confianza	3	2020-08-06 04:45:35	1291233937839226880	1291075154710274048	
sgarciaasenjo	@psecada @MariaCespedesc @PCaterianoB @pcmperu Yo no hablo del fujimorismo hablo del Partido Morado.	Cuestion-de-confianza	3	2020-08-05 18:23:06	1291077286859616256	1291075154710274048	
zurditasensible	@MariaCespedesc @PCaterianoB @pcmperu ¡Felicidades! Soy de Izquierda pero aplaudo la coherencia de su Partido. Mien… https://t.co/IKDoS7mctI	Cuestion-de-confianza	3	2020-08-05 16:21:23	1291046655983325184	    1291040818095169536 	1291199517455417346,1291181957603364864,1291181957603364864,1291112928943517697,1291107586255855617,1291101496176779264,1291096822979727361,1291084950205235206,1291071215608659975,1291058020462534656,1291057743936266245,1291055225638400000,1291052093638402049,1291049471594332160,1291049297258205186,1291048020788875266
Kuroageha7	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Jajaja	Cuestion-de-confianza	3	2020-08-06 02:28:48	1291199517455417346	1291046655983325184	
judio_1969	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Otra tarada	Cuestion-de-confianza	3	2020-08-06 01:19:02	1291181957603364864	1291046655983325184	
urquiagaabogad1	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Exacto! Bien dicho.	Cuestion-de-confianza	3	2020-08-05 20:44:44	1291112928943517697	1291046655983325184	
Jarre_trance	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu El FREPAP está en el congreso por un Meme, si tuvieran el 80% de los votos , ya hubieran convertido al País, en una teocracia,	Cuestion-de-confianza	3	2020-08-05 20:23:30	1291107586255855617	1291046655983325184	
josejuares92	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Si eres de izquierda, eres lo más negativo que existe para nuestro Perú, con alguien como tú en el poder terminaríamos peor que Venezuela	Cuestion-de-confianza	3	2020-08-05 19:59:18	1291101496176779264	1291046655983325184	
WLefuck	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Vamos a ver como se posicionan contra la agenda progresista tan necesaria, ilusos	Cuestion-de-confianza	3	2020-08-05 19:40:44	1291096822979727361	1291046655983325184	
JoselitoB3	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Si fuese de izquierda me daría envidia sana ver que Frepap tiene algo que ni Marx tuvo: coherencia	Cuestion-de-confianza	3	2020-08-05 18:53:33	1291084950205235206	1291046655983325184	
KampoloMartinez	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu jajaja los pescaditos bailaron al ritmo de Jose Luna ... porfavor ... los rojos y el FREPAP viven en un mundo paralelo	Cuestion-de-confianza	3	2020-08-05 17:58:59	1291071215608659975	1291046655983325184	
Cherito_Peru	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu En ningún momento el FREPAP está imponiendo sus ideas religiosas en el congreso. NO SEAN BRUTOS, no se dejen llevar por la prensa prostituida ni por los troles de Fernando Tuesta Soldevilla. Para estos troles, los únicos que tienen derecho a robar al país es Vizcarra y cia.	Cuestion-de-confianza	3	2020-08-05 17:06:33	1291058020462534656	1291046655983325184	
Wen07147724	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu sii di izquirdi, asi suenas, no vez que son tan zurdos parasitos como tu.	Cuestion-de-confianza	3	2020-08-05 17:05:27	1291057743936266245	1291046655983325184	
LucasAl64362521	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Ya se mezcló hace rato,  la religión es solo una estrategia	Cuestion-de-confianza	3	2020-08-05 16:55:27	1291055225638400000	1291046655983325184	
GaviotadePapel	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Cual coherencia si 7 de sus miembros son de Lima y cobraron gastos de instalacion. Para cobrar dinero no hay religion	Cuestion-de-confianza	3	2020-08-05 16:43:00	1291052093638402049	1291046655983325184	
Judycastro2	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Veremos si es así con poder...aunque sea tarde para reconocerlo.	Cuestion-de-confianza	3	2020-08-05 16:32:35	1291049471594332160	1291046655983325184	
ArturoCuevaMar1	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Hay que respetar todos los credos y siempre impulsar y apoyar los mejores proyectos para nuestro país solo eso..	Cuestion-de-confianza	3	2020-08-05 16:31:53	1291049297258205186	1291046655983325184	
PERUANOS21	@zurditasensible @MariaCespedesc @PCaterianoB @pcmperu Somos un país creyente por los siglos de los siglos.  La religión siempre estará presente en nuestro corazón, alma, espíritu.  Ora por la gente del Líbano que tienen otra religión, pero nadie les dice que alejen sus pensamie tos de su vida política.  Tolerancia de la izquierda!?	Cuestion-de-confianza	3	2020-08-05 16:26:49	1291048020788875266	1291046655983325184	
glorialuzuriag1	@MariaCespedesc @meiermq @PCaterianoB @pcmperu Pedro Cateriano es un extremista fanático de los grandes grupos de poder económico y muestra un desprecio absoluto por la vida salud y Economía del pueblo peruano y por sus auténticas representaciones políticas, la Federación Nacional de Fonavistas y Pensionistas del Perú apoya	Cuestion-de-confianza	3	2020-08-06 11:25:40	1291334623075729409	1291040818095169536	
Nellamst28	@MariaCespedesc @PCaterianoB @pcmperu Señora PC habló de minería responsable , de reactivación de la economía, de educación de calidad ¿ qué parte no entendió ?	Cuestion-de-confianza	3	2020-08-06 11:07:12	1291329975061221376	1291040818095169536	
Patrici59613287	@MariaCespedesc @FREPAP_FIA @PCaterianoB @pcmperu Señora. El pueblo necesita ser legislado ante el abuso de los bancos, la sunat, Telefonia, agua, luz. Salud, educacion ...	Cuestion-de-confianza	3	2020-08-06 11:01:30	1291328538935734272	1291040818095169536	
FrepapPeru	@MariaCespedesc @PCaterianoB @pcmperu Ignoremos los insultos, hermana congresista. No podemos perder tiempo cuando… https://t.co/U3lmYxhxEx	Cuestion-de-confianza	3	2020-08-05 22:11:25	1291134742788739072	1291040818095169536	    1291230704194539520,1291230397397950465,1291220164663562241,1291202437639020547,1291161630802313218
CaceresAdelaNan	@FrepapPeru @MariaCespedesc @PCaterianoB @pcmperu FREPAP, capaciten a sus congresistas, que los ciudadanos los hayan elegido por sus valores de honestidad, no significa que no deban exigirse a sí mismos para conocer el manejo democrático de las instituciones estatales.	Cuestion-de-confianza	3	2020-08-06 04:32:44	1291230704194539520	1291134742788739072	
dnielle31	@FrepapPeru @MariaCespedesc @PCaterianoB @pcmperu Totalmente de acuerdo, sin insultos! Hay mucho que hacer, sin embargo una dosis de realidad no está demás. La forma no es la correcta, el fondo si. Ojalá que porvlo menos intenten dar la talla y demuestren los contrario, aunque por ahora nada de eso hay ni por asomo!	Cuestion-de-confianza	3	2020-08-06 04:31:31	1291230397397950465	1291134742788739072	
cristel_vi	@FrepapPeru @MariaCespedesc @PCaterianoB @pcmperu Sigan adelante hermanos del FREPAP,,, que aquí hay muchos eruditos en la materia,,, que votaban en las elecciones como borregos,,,el tweet aguanta todo y miren la clase de presidentes que nos dieron,,,ustedes trabajan de años,,,sin haber tenido presencia política,,,sigan🙏🙏🙏	Cuestion-de-confianza	3	2020-08-06 03:50:51	1291220164663562241	1291134742788739072	
SANGREBRAVA1	@FrepapPeru @MariaCespedesc @PCaterianoB @pcmperu CAMBIEN A COLOR NARANJA VUESTRO LOGO HERMANOS DEL FUJIFREPAP	Cuestion-de-confianza	3	2020-08-06 02:40:25	1291202437639020547	1291134742788739072	
cdr_chave	@FrepapPeru @MariaCespedesc @PCaterianoB @pcmperu Exacto no deberiamos perder el tiempo en esto   se han equivocado al no darle la confianza. Pasen pagina y digan trabajando para eso se les paga	Cuestion-de-confianza	3	2020-08-05 23:58:16	1291161630802313218	1291134742788739072	
YimelZ	@FrepapPeru @MariaCespedesc @PCaterianoB @pcmperu Ya ven son religiosos. Una secta	Cuestion-de-confianza	3	2020-08-05 23:21:35	1291152401995575298	1291134742788739072	
miquelmarin	"@FrepapPeru @MariaCespedesc @PCaterianoB @pcmperu Así es, se debe mirar hacia adelante.Sigan así."	Cuestion-de-confianza	3	2020-08-05 22:22:52	1291137625466732544	1291134742788739072	
