user-id	text	topic	thread-id	time	post-id	replyTo	replyBy
MariaCespedesc	Rechazamos las declaraciones de @PCaterianoB , así como nos oponemos a cualquier acto discriminatorio contra nuestr… https://t.co/sGzOJZP81y	Cuestion-de-confianza	1	2020-08-05 15:58:12	1291040818095169536		MariaCespedesc
SelenaS2019	@MariaCespedesc @PCaterianoB @pcmperu ESCUCHEN! NO permitan que esto les pase a nuestros niños por favor. https://t.co/cG9yAQN3fq	Cuestion-de-confianza	1	2020-08-08 00:17:06	1291891146487140353	MariaCespedesc	SelenaS2019
CubaJesuscubav	@MariaCespedesc @PCaterianoB @pcmperu pregubta ¿Ya resucito Ezequiel?	Cuestion-de-confianza	1	2020-08-07 20:44:45	1291837709103833089	MariaCespedesc	CubaJesuscubav
Hbto_vivan60	@MariaCespedesc @_CarlitaRocha @PCaterianoB @pcmperu @congresoperu ...  Si queremos garantizar elecciones limpias y acabar con la corrupción de este gobierno,  Vacancia presidencial, YÁAAAAAA....!!!	Cuestion-de-confianza	1	2020-08-07 06:32:21	1291623196832063488	MariaCespedesc	Hbto_vivan60
SelenaS2019	@MariaCespedesc @IsaiasFrepap @PCaterianoB @pcmperu Saquen la ideología de género de las escuelas! https://t.co/BmCzulH9VW	Cuestion-de-confianza	1	2020-08-07 03:29:35	1291577201599696903	MariaCespedesc	SelenaS2019
Pitter21739290	@MariaCespedesc @rennanespinoza @PCaterianoB @pcmperu De acuerdo, señora. Se tiene que respetar a los congresistas, al margen de sus posiciones políticas o creencias religiosas. Ahora, como ciudadano, le pido que colaboren con el gobierno, dejen trabajar a los ministros y ustedes dedíquense a su labor fiscalizadora. Eso es todo.	Cuestion-de-confianza	1	2020-08-07 03:02:53	1291570479808094209	MariaCespedesc	Pitter21739290
Agucho75025107	"@MariaCespedesc @PCaterianoB @pcmperu Podrán tener 100 años de militancia,
Pero demostraron que el pueblo no les interesa.
Así como llegaron fácil al congreso, así de fácil saldrán del Congreso. Hasta nunca más."	Cuestion-de-confianza	1	2020-08-06 20:17:13	1291468391480463376	MariaCespedesc	Agucho75025107
punzosarcastico	@MariaCespedesc @PCaterianoB @pcmperu Parece q la señora María ahora está de parte de las afps el.poder del dinero antes que el hambre del pueblo ,elpueblo estaré pendiente de las acciones y los que se venden al poder	Cuestion-de-confianza	1	2020-08-06 19:53:11	1291462344887984130	MariaCespedesc	punzosarcastico
AlfredBlessed4	@MariaCespedesc @PCaterianoB @pcmperu Mostro su verdadera cara Cateriano Bolson https://t.co/9nf3DN0Azx	Cuestion-de-confianza	1	2020-08-06 18:48:51	1291446154178240515	MariaCespedesc	AlfredBlessed4
IsaacCh72909003	"@MariaCespedesc @noes91 @PCaterianoB @pcmperu Ud. no tiene la más mínima idea de lo que es un partido político.
El Frepap no es un partido. Es una comunidad religiosa. No tiene partidarios, tiene fieles. No tiene programa ni principios partidarios, tiene su fé y su biblia. Su incursión en política es para beneficiar su secta"	Cuestion-de-confianza	1	2020-08-06 18:42:22	1291444521180463104	MariaCespedesc	IsaacCh72909003
LilyBallarta	@MariaCespedesc @PCaterianoB @pcmperu Cállate, deja de cacarear y ponte a trabajar, para eso tienes un gran sueldo de congresista	Cuestion-de-confianza	1	2020-08-06 18:21:37	1291439298726760448	MariaCespedesc	LilyBallarta
Mari89847358	@MariaCespedesc @PCaterianoB @pcmperu Fuera fuer fuera fuera. Esta muriendo gente y tu obstruyes junto a fujiacciopopulismp. Fuera fuera fuera!	Cuestion-de-confianza	1	2020-08-06 18:15:32	1291437768699256836	MariaCespedesc	Mari89847358
1973Yesica	"@MariaCespedesc @PCaterianoB @pcmperu FUERA DE ACA EL PERU  NO SOLO ES MINA 
ENTIENDAN RETRÓGRADAS 
HAY GENTE QUE SE MUERE Y USTEDES PENSANDO SOLO EN QUE LAS MINAS Y LOS PUEBLO A SU ALREDEDOR QUE NO SE BENEFICIAN.
."	Cuestion-de-confianza	1	2020-08-06 17:53:08	1291432131726643202	MariaCespedesc	1973Yesica
deibiix	@MariaCespedesc @PCaterianoB @pcmperu Denuncienlo	Cuestion-de-confianza	1	2020-08-06 17:39:21	1291428661732823046	MariaCespedesc	deibiix
rclaudy59	@MariaCespedesc @PCaterianoB @pcmperu El que seas militante del frepap no garantiza que seas buena política y menos tengas capacidad.	Cuestion-de-confianza	1	2020-08-06 17:37:38	1291428230218514433	MariaCespedesc	rclaudy59
jorgeortigas73	@MariaCespedesc @PCaterianoB @pcmperu El Perú y los peruanos por encima de todo interés y cálculo político. Sigan adelante Frepap👏👏👏	Cuestion-de-confianza	1	2020-08-06 17:08:03	1291420786159497217	MariaCespedesc	jorgeortigas73
ersegur	@MariaCespedesc @PCaterianoB @pcmperu De acuerdo, sin embargo, deben de asesorarse mejor antes de votar y tomar decisiones que afectan al país. El pueblo es un término trillado, somos 30 millones de personas con intereses diferentes, así que es demagogo esa afirmación... No se alineen con los mafiosos Luna	Cuestion-de-confianza	1	2020-08-06 16:54:20	1291417335467773960	MariaCespedesc	ersegur
JTantaJ	@MariaCespedesc @PCaterianoB @pcmperu No basta rechazar lo dicho, toca evaluar la acción que ejercieron en momentos difíciles de nuestro país 🇵🇪, puede que les sirva para discernir las palabras de Cateriano. piensen en el Perú , no permitamos mercantilizar la educación ,salud. La verdad duele.	Cuestion-de-confianza	1	2020-08-06 16:42:13	1291414286330462208	MariaCespedesc	JTantaJ
vencor_oficial	@MariaCespedesc @PCaterianoB @pcmperu No basta de buenas intenciones por favor para la próxima piensen en el país	Cuestion-de-confianza	1	2020-08-06 16:01:30	1291404037586395137	MariaCespedesc	vencor_oficial
Charo_lozano	@MariaCespedesc @PCaterianoB @pcmperu Sra. Maria Teresa estan observados por sus votantes una d ellas es mi hermana trabajen conjuntamente con el ejecutivo por el bien d la poblacion necesitamos  urgente mejoras en la salud y mas q todo trabajos q muchos hemos perdido y los ahorros d se nos agotan	Cuestion-de-confianza	1	2020-08-06 15:13:59	1291392079189377024	MariaCespedesc	Charo_lozano
MendozaEuribe	"@MariaCespedesc @PCaterianoB @pcmperu Ser militante antiguo de un partido no da experiencia ni conocimiento para legislar. De acuerdo con lo que aducen porque entonces expresaron 
que el Ex ministro de Trabajo no era apto por no tener experiencia"	Cuestion-de-confianza	1	2020-08-06 14:58:13	1291388110757142528	MariaCespedesc	MendozaEuribe
yethcin	@MariaCespedesc @PCaterianoB @pcmperu #Felicitaciones por el trabajo, #FREPAP; gente honesta que realizan trabajo con decencia.💪	Cuestion-de-confianza	1	2020-08-06 14:53:31	1291386929888583680	MariaCespedesc	yethcin
jcrdp5891	@MariaCespedesc @PCaterianoB @pcmperu Lo unico que fomentan es la desinformacion y el oscurantismo a una poblacion deseperada por encontrar lideres buenos....	Cuestion-de-confianza	1	2020-08-06 14:46:30	1291385165659410436	MariaCespedesc	jcrdp5891
jimmycerf	"@MariaCespedesc @PCaterianoB @pcmperu ""En materia económica están congelados ideológicamente con el avance y lo q significa una economía social d mercado o [liberalismo]"" (Cateriano dixit)

Y qué dice @PCaterianoB d ""Los FANÁTICOS del liberalismo peruano"" ('liberalismo bananero' q es MERCANTILISMO)? 👇
 @chapatucombi https://t.co/8yaVpOBFJ9"	Cuestion-de-confianza	1	2020-08-06 14:44:01	1291384540125167616	MariaCespedesc	jimmycerf
meliimelii19	@MariaCespedesc @PCaterianoB @pcmperu Ya veremos si tienen chance de entrar al congreso en el proximo gobierno (lo dudo)	Cuestion-de-confianza	1	2020-08-06 14:36:47	1291382718639616000	MariaCespedesc	meliimelii19
meliimelii19	@MariaCespedesc @PCaterianoB @pcmperu Ustedes han tenido suerte de entrar al congreso por todo el tema coyuntural...muchas personas votaron por ustedes porque en fin 🤷🏻‍♀️...ustedes no estan viendo el bienestar de todos los peruanos, solo quieren favorecer lo que a ustedes les conviene igual que todos	Cuestion-de-confianza	1	2020-08-06 14:35:44	1291382453920309249	MariaCespedesc	meliimelii19
victormechan	@MariaCespedesc @PCaterianoB @pcmperu Presente la ley MULDER xfavor. Tanto dinero despilfarrado en canales basura	Cuestion-de-confianza	1	2020-08-06 14:28:29	1291380629171568643	MariaCespedesc	victormechan
antoniopenaramo	@MariaCespedesc @KarinaNovoaL @PCaterianoB @pcmperu Te sientes ofendida pero no aportas nada por todos los peruanos	Cuestion-de-confianza	1	2020-08-06 14:25:57	1291379991368945664	MariaCespedesc	antoniopenaramo
jimmycerf	"@MariaCespedesc @PCaterianoB @pcmperu ¿Cateriano hablando de ""fanáticos religiosos""?

@PCaterianoB @chapatucombi https://t.co/LTPvIb6phe"	Cuestion-de-confianza	1	2020-08-06 14:10:50	1291376188099788801	MariaCespedesc	jimmycerf
jvazquezr	@MariaCespedesc @PCaterianoB @pcmperu https://t.co/p7vg47syH3	Cuestion-de-confianza	1	2020-08-06 13:55:47	1291372399917768710	MariaCespedesc	jvazquezr
ferpiura	@MariaCespedesc @PCaterianoB @pcmperu Sigan en la lucha contra el monstruo de la oligarquia politiquera tradicional, corrupta y excluyente que busca perpetuarse en su lujo y confort	Cuestion-de-confianza	1	2020-08-06 13:55:02	1291372213040553986	MariaCespedesc	ferpiura
Julio18157320	@MariaCespedesc @PCaterianoB @pcmperu Muy bien congresista, admiro su firmeza, y lucha verdadera contra la CORRUPCION de este gobierno,  estos que nos gobiernan de saco y corbata gracias al sudor hambre y miseria del pueblo. LUCHE ALCE LA VOZ que representa al pueblo...	Cuestion-de-confianza	1	2020-08-06 13:52:47	1291371643944804353	MariaCespedesc	Julio18157320
MayaCeci	@MariaCespedesc @PCaterianoB @pcmperu Sra. Congresista el pueblo que la eligió se está muriendo dejé sus pasiones personales estamos en pandemia lo único que debe importar ahora es como mejorar salir adelante personal de salud nos estamos muriendo los hospitales ya no tienen cama ni para usted	Cuestion-de-confianza	1	2020-08-06 13:38:30	1291368050785169413	MariaCespedesc	MayaCeci
javzebl	@MariaCespedesc @PCaterianoB @pcmperu Cómo les dolió la verdad. El ser religiosos no los exime de la responsabilidad política por el retraso que habrá en la atención de los graves problemas de la actualidad. “Perece mi pueblo por falta de conocimiento...”	Cuestion-de-confianza	1	2020-08-06 13:28:57	1291365648006881280	MariaCespedesc	javzebl
nikoslab	@MariaCespedesc @PCaterianoB @pcmperu Sigan adelante lo están haciendo bien.	Cuestion-de-confianza	1	2020-08-06 12:52:40	1291356517879418886	MariaCespedesc	nikoslab
oscarlinpe	@MariaCespedesc @PCaterianoB @pcmperu Solo habla de paporreta un discurso de hace 30 años...que lástima	Cuestion-de-confianza	1	2020-08-06 12:49:12	1291355644428259331	MariaCespedesc	oscarlinpe
MAVR1963	@MariaCespedesc @PCaterianoB @pcmperu Totalmente de acuerdo son unos vendidos no tienen conciencia propia sólo son borregos de lo que ordena su jefe que son conocidos,  conflictivos y evidentemente corruptos.	Cuestion-de-confianza	1	2020-08-06 12:38:43	1291353006416568324	MariaCespedesc	MAVR1963
LuluRamirez13	@MariaCespedesc @PCaterianoB @pcmperu Y para cuando la denuncia? O se van a quedar si hacer nada? Lo que ha hecho Cateriano es insultante y discriminatorio! A poner a la gente en su sitio no se dejen!	Cuestion-de-confianza	1	2020-08-06 12:36:10	1291352362603417602	MariaCespedesc	LuluRamirez13
Sethime	@MariaCespedesc @PCaterianoB @pcmperu Le aseguramos que los peruanos no le dan ni le daran ninguna luz verde porque estan en contra de todo avance, tantos años y aun no han aprendido nada sobre salir adelante,  esperemos que entiendan que es lo que el estado necesita para que salgamos de esta crisis	Cuestion-de-confianza	1	2020-08-06 12:33:07	1291351596090167296	MariaCespedesc	Sethime
CasanovaElva11	@MariaCespedesc @PCaterianoB @pcmperu vaya a estudiar, y deje de esperar la resurrección de Ataucusi	Cuestion-de-confianza	1	2020-08-06 12:30:24	1291350915124023302	MariaCespedesc	CasanovaElva11
malenanz	@MariaCespedesc @PCaterianoB @pcmperu No me la creo!	Cuestion-de-confianza	1	2020-08-06 12:20:12	1291348348339998720	MariaCespedesc	malenanz
DANCANGALAYA	@MariaCespedesc @PCaterianoB @pcmperu Los errores políticos de PC sin embargo no lo volvían descartable directo al despido,MTC fue la más honesta al hablar yfue utilizada por los q buscan propios intereses,PC se equivoco no corregir obvios errores q hasta Ahora no reconoce,su falta de olfato político lo llevo al piso	Cuestion-de-confianza	1	2020-08-06 12:13:50	1291346744605900801	MariaCespedesc	DANCANGALAYA
Melenudooo	@MariaCespedesc @PCaterianoB @pcmperu Por las puras es, vendieron los votos del 2021	Cuestion-de-confianza	1	2020-08-06 12:08:07	1291345306639106051	MariaCespedesc	Melenudooo
ANTONIO1503	@MariaCespedesc @PCaterianoB @pcmperu Al menos mi conciencia está tranquila.. Yo no vote por uds... Ni nunca lo haré	Cuestion-de-confianza	1	2020-08-06 11:55:19	1291342086214737921	MariaCespedesc	ANTONIO1503
glorialuzuriag1	@MariaCespedesc @meiermq @PCaterianoB @pcmperu Pedro Cateriano es un extremista fanático de los grandes grupos de poder económico y muestra un desprecio absoluto por la vida salud y Economía del pueblo peruano y por sus auténticas representaciones políticas, la Federación Nacional de Fonavistas y Pensionistas del Perú apoya	Cuestion-de-confianza	1	2020-08-06 11:25:40	1291334623075729409	MariaCespedesc	glorialuzuriag1
Nellamst28	@MariaCespedesc @PCaterianoB @pcmperu Señora PC habló de minería responsable , de reactivación de la economía, de educación de calidad ¿ qué parte no entendió ?	Cuestion-de-confianza	1	2020-08-06 11:07:12	1291329975061221376	MariaCespedesc	Nellamst28
Patrici59613287	@MariaCespedesc @FREPAP_FIA @PCaterianoB @pcmperu Señora. El pueblo necesita ser legislado ante el abuso de los bancos, la sunat, Telefonia, agua, luz. Salud, educacion ...	Cuestion-de-confianza	1	2020-08-06 11:01:30	1291328538935734272	MariaCespedesc	Patrici59613287
edwin_cosi	@MariaCespedesc @PCaterianoB @pcmperu Muy bien señora congresista  en tus intervenciones en el congreso. Felicidades.	Cuestion-de-confianza	1	2020-08-06 10:35:30	1291321998312902658	MariaCespedesc	edwin_cosi
CachitoAlianza	@MariaCespedesc Ignorantes	Cuestion-de-confianza	1	2020-08-06 10:01:04	1291313331123478534	MariaCespedesc	CachitoAlianza
Gusanit62109459	"@MariaCespedesc @PCaterianoB @pcmperu No pasá nada con ustedes señora frepaf acaban de echarle más leña al fuego y asuman sus consecuencias.
Parece que no se han dado cuenta que son CONGRESISTAS."	Cuestion-de-confianza	1	2020-08-06 09:43:58	1291309028442808320	MariaCespedesc	Gusanit62109459
C400TM	@MariaCespedesc @PCaterianoB @pcmperu https://t.co/hpycYBXjhd	Cuestion-de-confianza	1	2020-08-06 09:03:32	1291298851618521089	MariaCespedesc	C400TM
RocioRetamozo10	@MariaCespedesc @PCaterianoB @pcmperu No tenemos Ministro de Salud en plena pandemia por culpa del congreso #Frepap	Cuestion-de-confianza	1	2020-08-06 07:51:14	1291280660464902144	MariaCespedesc	RocioRetamozo10
EnrikeCht	@MariaCespedesc @PCaterianoB @pcmperu Sra Tamar Arimborgo porque no da entrevistas a los medios??? Es verdad q lo tienen q consultar a sus superiores???	Cuestion-de-confianza	1	2020-08-06 07:02:45	1291268458706067458	MariaCespedesc	EnrikeCht
carlos_caml	@MariaCespedesc @PCaterianoB @pcmperu Esta bien perfecto, pero como partido están perdidos en el espacio. Los están usando como títeres y uds ni cuenta se dan 🤣🤣🤣	Cuestion-de-confianza	1	2020-08-06 06:51:08	1291265535611723778	MariaCespedesc	carlos_caml
alver37	@MariaCespedesc @PCaterianoB @pcmperu No jodan.	Cuestion-de-confianza	1	2020-08-06 06:23:10	1291258495547977729	MariaCespedesc	alver37
ruth4071	@MariaCespedesc @PCaterianoB @pcmperu Ley Mulder	Cuestion-de-confianza	1	2020-08-06 06:19:02	1291257457734488064	MariaCespedesc	ruth4071
bani_falcon	@MariaCespedesc @PCaterianoB @pcmperu Para eso los elejimos?? Para poner trabas en estos momentos tan dificiles q atraviesa el pais? Es irrespomsable d parte d su partido. No me importa cuantos años tengo su partido d nada sirve si son ignorantes 😡😡😡	Cuestion-de-confianza	1	2020-08-06 06:11:57	1291255675151093762	MariaCespedesc	bani_falcon
jago841	@MariaCespedesc @PCaterianoB @pcmperu Considero que solo hay una manera de demostrar sus palabras. Hechos y acciones mediante reformas enfocadas en esos puntos que menciona. Saludos y éxitos	Cuestion-de-confianza	1	2020-08-06 05:58:23	1291252260010430464	MariaCespedesc	jago841
JuvernonLux	@MariaCespedesc @PCaterianoB @pcmperu Ya se ve que estan entrando a la comunicad corrupta poco a poco, recuerda, tienen votos prestados en esta última elección, en las próximas elecciones aterrizaran a lo de siempre.	Cuestion-de-confianza	1	2020-08-06 05:39:37	1291247537039564800	MariaCespedesc	JuvernonLux
Beto79	@MariaCespedesc @PCaterianoB @pcmperu verguenza , eso es lo dan	Cuestion-de-confianza	1	2020-08-06 05:18:22	1291242187259248643	MariaCespedesc	Beto79
anyalfano21	@MariaCespedesc @PCaterianoB @pcmperu Estás congregaciones tipo fanatismo sectas son los que más son presionados para diezmar y dar dinero a su líder. Eso como se llama?	Cuestion-de-confianza	1	2020-08-06 05:17:26	1291241953451966464	MariaCespedesc	anyalfano21
jvizcarra13	@MariaCespedesc @PCaterianoB @pcmperu Bueno señora, si en 30 años no han aprendido nada ... en nueve meses tampoco lo harán. Nunca el fanatismo llevó a buen término. Creo que para ser congresista debería requerirse formación académica porque el desconocimiento del funcionamiento del estado genera crisis como ésta.	Cuestion-de-confianza	1	2020-08-06 04:55:08	1291236340944777217	MariaCespedesc	jvizcarra13
rchavezyauri	@MariaCespedesc @PCaterianoB @pcmperu Saben recibir una crítica?. Que tiene de malo que les expresen que su conocimiento de cómo funciona el Estado es mínimo?. Nadie nace sabiendo. Pero se pregunta y uno aprende. Ahora son tontos útiles para la mafia que lucra la educación.	Cuestion-de-confianza	1	2020-08-06 04:48:35	1291234693124362240	MariaCespedesc	rchavezyauri
MiguelTriveno	@MariaCespedesc @PCaterianoB @pcmperu La pura verdad, déjense de estar metiéndose en política y váyanse a sacrificar sus corderos los sábados o esperar que su fundador resucite.	Cuestion-de-confianza	1	2020-08-06 04:42:53	1291233259167375361	MariaCespedesc	MiguelTriveno
ositotierno79	@MariaCespedesc @PCaterianoB @pcmperu me da risa tu pobre comentario https://t.co/ggKICGP6NZ	Cuestion-de-confianza	1	2020-08-06 04:41:49	1291232990639656965	MariaCespedesc	ositotierno79
PachecoTuvoz_	@MariaCespedesc @PCaterianoB @pcmperu Mi solidaridad con los militantes de #Frepap, quienes han estado presente por más de 30 años en la vida republicana realizando una política de a pie y han ganado el respaldo ciudadano a base de esfuerzo y constancia; no hacen política por tweet sino de la mano del pueblo.	Cuestion-de-confianza	1	2020-08-06 04:40:20	1291232617078173697	MariaCespedesc	PachecoTuvoz_
JairTeddynho	@MariaCespedesc @PCaterianoB @pcmperu Bonito discurso pero no se vive de discursos, se vive de hechos concretos!! Ustedes no tienen la experiencia ni la capacidad para aterrizar esas ideas! Desgraciadamente de intenciones no se.vive!!	Cuestion-de-confianza	1	2020-08-06 04:15:12	1291226293095235585	MariaCespedesc	JairTeddynho
Quique2473	@MariaCespedesc @PCaterianoB @pcmperu No estoy de acuerdo con lo dicho por Cateriano, pero ustedes deben darse cuenta que los usaron, la falta de experiencia política les paso factura, permitieron que los defensores de las universidades bamba los usen.	Cuestion-de-confianza	1	2020-08-06 04:13:37	1291225895001305088	MariaCespedesc	Quique2473
VillemaRonald	@MariaCespedesc @PCaterianoB @pcmperu En un momento tan crítico para el país hay que ser coherentes con el pueblo, no solo ver intereses personal o políticos ambos cometieron errores el premier y uds	Cuestion-de-confianza	1	2020-08-06 04:12:05	1291225508282335232	MariaCespedesc	VillemaRonald
RoxanaBDMED	@MariaCespedesc @martinhidalgo @PCaterianoB @pcmperu Frepap queremos ver en concreto como sus 30 años de experiencia pueden ayudar al país a salir adelante y no tirarlo por la borda tomando una decisión tan infantil como un partido recien formado.	Cuestion-de-confianza	1	2020-08-06 04:10:13	1291225036972589057	MariaCespedesc	RoxanaBDMED
CarbajalCruzado	@MariaCespedesc @PCaterianoB @pcmperu Yo no estoy acuerdo con sus pensamiento sobre la mineria ,sabiendo que ellos no da un porcentaje grande en el pbi del peru , la agricultura tbm da negocio pero no tanto como la mineria , aca lo malo es que los gobiernos regionales no saben auditar ni administrar esos bienes	Cuestion-de-confianza	1	2020-08-06 04:01:54	1291222945805881345	MariaCespedesc	CarbajalCruzado
Sotasormiguel	@MariaCespedesc @PCaterianoB @pcmperu Claro está la lucha contra la corrupción, pero lo que no  entendemos qué pasó por su cabeza al negar todo un gabinete que ni siquiera había trabajado.	Cuestion-de-confianza	1	2020-08-06 03:49:54	1291219925374242823	MariaCespedesc	Sotasormiguel
JOSEROD57657645	@MariaCespedesc @PCaterianoB @pcmperu Desde un tiempo se ha normalizado la creencia que para ir al Congreso solo se debe tener buenas intenciones. La.realidad es muy distante, ademas de las buenas intenciones se necesita preparacion para ejercer de forma idonea tan importante labor, s el 1er poder del pais por favor	Cuestion-de-confianza	1	2020-08-06 03:49:13	1291219752548028416	MariaCespedesc	JOSEROD57657645
quenospasa_1	@MariaCespedesc @PCaterianoB @pcmperu DEMUESTRE LO CONTRARIO, EL RECHAZO A LA HOMOSEXUALIDAD ES FUNDAMENTALISMO RELIGIOSO RECARGADO DE INTOLERANCIA...	Cuestion-de-confianza	1	2020-08-06 03:46:08	1291218977776173062	MariaCespedesc	quenospasa_1
AgvzQuilcat	@MariaCespedesc @PCaterianoB Totalmente equivocada usted y su partido creyendo que luchan contra la corrupción, terminaron jugando a favor de los negociantes de la educación y apoyando al infeliz partido de la lampa.	Cuestion-de-confianza	1	2020-08-06 03:41:15	1291217746529865729	MariaCespedesc	AgvzQuilcat
lictuslictus	@MariaCespedesc @PCaterianoB @pcmperu Apoyo tu punto María y entiendo tu posición, pero en la situación más precaria para el país lo han hecho.	Cuestion-de-confianza	1	2020-08-06 03:37:23	1291216775045165056	MariaCespedesc	lictuslictus
