"user-id"	"text"	"topic"	"thread-id"	"time"	"post-id"	"reply-to"	"reply-by"
"mercedes220894"	"@FinMismo @MariaCespedesc @PCaterianoB @Latina_pe @americatv_peru esos brutos van a robar el doble y su excusa va a ser que no saben lo que firmaban, asi que no defiendas a esos brutos"	"Cuestion-de-confianza"	4	"2020-08-05 23:21:00"	139	138	
"CharlesVsquez2"	"@FinMismo @mercedes220894 @MariaCespedesc @PCaterianoB @Latina_pe @americatv_peru Y por eso voy a meter a alguien que vende frutas en el mercado, que es un trabajo digno? Y que va gastar de nuestros impuestos en asesores?"	"Cuestion-de-confianza"	4	"2020-08-05 22:58:14"	140	138	"141"
"FinMismo"	"@CharlesVsquez2 @mercedes220894 @MariaCespedesc @PCaterianoB @Latina_pe @americatv_peru Tal vez pensaban que iba a pasar lo mismo que Susy Díaz y sus asesores, que la ayudaron a proponer varios proyectos de ley. Muy a aparte, era el único partido que no se había embarrado de heces."	"Cuestion-de-confianza"	4	"2020-08-05 23:02:15"	141	140	
"CWWYX"	"@FinMismo @CharlesVsquez2 @mercedes220894 @MariaCespedesc @PCaterianoB @Latina_pe @americatv_peru Era el único partido que nadie conocía. Es diferente."	"Cuestion-de-confianza"	4	"2020-08-05 23:06:03"	142	138	"143"
"FinMismo"	"@CWWYX @CharlesVsquez2 @mercedes220894 @MariaCespedesc @PCaterianoB @Latina_pe @americatv_peru Si se conocía, tiene más de 20 años intentando."	"Cuestion-de-confianza"	4	"2020-08-05 23:31:23"	143	142	
"CWWYX"	"@FinMismo @CharlesVsquez2 @mercedes220894 @MariaCespedesc @PCaterianoB @Latina_pe @americatv_peru Lo mismo que otros partidos, pero a diferencia de ellos, el Frepap no ha estado expuesto a la prensa. Recuerda que una vez elegidos, comenzaron sus destapes."	"Cuestion-de-confianza"	4	"2020-08-06 01:52:56"	144	138	
"JoyceqGarcia"	"@ETJHILTON @MariaCespedesc @PCaterianoB @congresoperu @pcmperu @FREPAP_FIA Nada de análisis de parte de esta señora, cero análisis, personas así no deben llegar nunca a puestos ir deciden la vida de un país. Bien llamados inimputable https://t.co/2IDRNPnzDl"	"Cuestion-de-confianza"	4	"2020-08-05 16:56:09"	145	104	"146,147"
"Diana67910695"	"@JoyceqGarcia @ETJHILTON @MariaCespedesc @PCaterianoB @congresoperu @pcmperu @FREPAP_FIA Y los que tanto estudian y analizan que han hecho por él país, nada!, y está señora cero análisis como la describes ayuda más con actos solidaridad y el pueblo, acto que los analistas nunca sabrán."	"Cuestion-de-confianza"	4	"2020-08-05 22:01:01"	146	145	"148"
"Hola12378409418"	"@JoyceqGarcia @ETJHILTON @MariaCespedesc @PCaterianoB @congresoperu @pcmperu @FREPAP_FIA Están muriendo Miles,microempresas quebradas, interés leoninos de bancos y ....la basura de Cateriano viene hablar de trenes, proyecto mineros grandeza y más grandeza. Que se vayan"	"Cuestion-de-confianza"	4	"2020-08-05 17:03:39"	147	145	
"JoyceqGarcia"	"@Diana67910695 @ETJHILTON @MariaCespedesc @PCaterianoB @congresoperu @pcmperu @FREPAP_FIA Entonces entregale la conducción del país al frepap y a UPP, y verás el despilfarro y desorden en poco tiempo y luego la ruina completa. Ya se vivió algo parecido con la reforma agraria, se entregó la administración de bienes y tierras a quienes no estaban preparados."	"Cuestion-de-confianza"	4	"2020-08-05 22:15:09"	148	146	
"RGersonLC"	"@LaMari16445930 @MariaCespedesc @esquinabaja @PCaterianoB A falta de argumentos o inteligencia para debatir, el ignorante escupe."	"Cuestion-de-confianza"	4	"2020-08-05 17:05:42"	149	111	
"anto5227"	"@mercedes220894 @MariaCespedesc @PCaterianoB Muchos políticos de saco y corbata con estudios en Harvard nos han robado, la ética con el grado de estudio nada tiene que ver, urge políticos #incorruptibles. Y usted por decir burros a las personas habla su grado de educación y siendo troll, burra o burro es usted."	"Cuestion-de-confianza"	4	"2020-08-06 01:57:56"	150	23	
